,GEOID,county state,name,state,individual income,POPULATION SIZE,white,african american,age,age under 5,age 85 plus,age 18 plus,age 65 plus,travel time,household size,family size,one unit structure,two unit structure,mobile and other,individual income 25 plus,hs grad,college grad,total households,spanish speaking,indo european language,api language,non euro api,limited english,poverty,poverty 18,poverty 65,household income mean,per capita income,household income median,veterans,unemployment 20 64,uninsured,uninsured 6,uninsured 19,uninsured 65,computers,smartphones,broadband
437,13097,"Douglas County, Georgia",Douglas County, Georgia,40285,146141,36.4,49.2,36.8,5.9,1.2,74.4,12,NA,2.82,3.34,15.7,4.2,66.4,49243,91.4,30.8,51339,9.4,3.6,1.3,2.5,2.1,11.3,15,8.8,98426,35070,80764,9.1,5.5,12,4.9,6.3,0.4,83.6,92.6,93
438,13099,"Early County, Georgia",Early County, Georgia,26077,10683,43.3,51.9,40.7,6,2.5,75.5,19.3,NA,2.61,3.25,4.9,26.2,70.3,36777,81,16.1,4043,1,0,0,0,0,NA,NA,NA,69338,26879,53750,6.8,6.6,17.4,0,1.4,0,51.9,72.6,60.8
439,13101,"Echols County, Georgia",Echols County, Georgia,31257,3705,67.6,4.2,31.2,7.6,1.9,72.1,12.6,NA,3.06,3.55,1.7,41.8,76.8,36553,81.5,14.4,1209,15.7,0,4.3,0,6.8,NA,NA,NA,76146,25653,61723,6.9,3.9,21.2,0,14.4,0,56.7,74.5,68.1
440,13103,"Effingham County, Georgia",Effingham County, Georgia,41888,67265,76.4,14.3,36.6,6.5,1.1,73.4,12.2,31.1,2.84,3.27,6.3,16.1,78.5,51746,90.8,26.8,23555,4.1,1.8,0.8,0.2,0.6,7.4,7.9,12.8,104190,37841,85465,12.1,5.6,9.6,4.7,5,0.6,81.1,92.8,81.9
441,13105,"Elbert County, Georgia",Elbert County, Georgia,30425,19725,64.8,25.7,42.4,6.8,2.4,78,21.2,NA,2.36,2.98,9,22.2,68.6,39456,84.9,14.9,8245,4.7,0.3,1.2,0,3.6,NA,NA,NA,66048,28743,49727,6.9,7,11.3,0,2.2,0.1,65.1,77.4,77.1
442,13107,"Emanuel County, Georgia",Emanuel County, Georgia,26182,22961,59.7,32.4,38.6,6.5,1.3,75,16.1,28.6,2.65,3.25,9.7,30.4,59.8,35647,79.4,12.8,8267,3.4,0.8,0.1,0.2,0.8,NA,NA,NA,62724,24356,50053,6.8,9.6,16.7,8.9,6.2,0.6,59.9,85.9,82.7
443,13109,"Evans County, Georgia",Evans County, Georgia,28614,10740,55.3,27.3,36.9,5.5,1.6,74.3,17.2,25.1,2.63,3.22,13.8,26.2,64,40707,82.4,15.1,3876,8.6,0,0.8,0,3.5,NA,NA,NA,69872,26995,53908,6.4,5.2,17.1,0,8.3,0.1,54.6,88.2,78.8
444,13111,"Fannin County, Georgia",Fannin County, Georgia,29927,25605,93.3,0.7,54,4.1,2.7,84.1,30.4,NA,2.24,2.68,10.1,10.4,78.2,36579,88.3,22.6,11361,2.4,2,0.1,0.2,0.1,NA,NA,NA,85986,38719,58073,10.4,3.7,15.2,20.1,13.5,0.1,76.1,84.9,88.3
445,13113,"Fayette County, Georgia",Fayette County, Georgia,49566,120689,59,25.5,43.3,4.3,2.3,77.2,19.5,32.2,2.75,3.13,10.2,2.7,81,64232,95,48.1,43669,7.4,4.1,3.4,1.2,1.8,5.5,5.9,4.4,140838,52188,108986,11.3,3.3,7.9,5.4,6.2,0.4,90.7,93.1,94.8
446,13115,"Floyd County, Georgia",Floyd County, Georgia,31308,98985,72.7,13.7,37.8,5.7,1.9,77.2,16.7,NA,2.58,3.14,18,6.9,62.1,40597,84.9,24.9,36688,8.7,0.9,0.8,0.5,2.2,16.8,25.8,9.8,85081,32628,62540,6.5,3.8,13.8,5.4,5.5,0.7,69.5,87.8,87
447,13117,"Forsyth County, Georgia",Forsyth County, Georgia,57507,260062,66.3,4.1,39.4,5.5,1.1,73.8,12.5,NA,2.99,3.32,5.9,2.7,85,76179,94.1,56.6,86688,8.2,8.8,11,1.3,3.2,4.5,5.4,5.7,164032,55936,138000,5,3.3,7.9,5.4,5.8,1.9,93,96,97.2
448,13119,"Franklin County, Georgia",Franklin County, Georgia,30097,23840,82.5,8.4,40.2,5.4,2.2,77.8,18.6,26.9,2.64,3.19,5.8,30.3,76.1,39837,82,16.9,8774,3.1,0.9,1.9,0.8,1.9,NA,NA,NA,73834,29576,52264,6.2,4.4,18.5,8.1,11.5,1.6,63.9,85.6,80
449,13121,"Fulton County, Georgia",Fulton County, Georgia,50463,1068507,39.4,43.1,36.2,5.4,1.3,78.9,12.4,28,2.26,3.12,44,0.6,54.1,64507,93.6,58,457791,6.4,5.4,4.8,2,2.6,12.9,18.2,13.1,141480,61438,91490,4.7,5,9.7,4,4.9,1.1,87.1,93.3,92.4
450,13123,"Gilmer County, Georgia",Gilmer County, Georgia,33495,31976,87.8,0.8,50,4.9,2.3,81.4,26.4,29.3,2.52,2.94,5.3,17.8,80.7,40908,85.9,22.7,12612,7.5,1.8,0.5,0.5,0.8,NA,NA,NA,84887,34175,72542,11,2,15.2,6.7,10.2,0.7,76.3,86.6,88.4
451,13125,"Glascock County, Georgia",Glascock County, Georgia,33344,2913,86.9,11.8,43.2,3.9,1.8,78.5,18.2,NA,2.72,3.45,5.3,27.4,74.2,41078,83.9,14.9,1042,0,0.4,0,0,0,NA,NA,NA,69633,26537,55250,6.4,0.7,11.6,0,0.6,0,57.6,77.8,62.7
452,13127,"Glynn County, Georgia",Glynn County, Georgia,34553,84987,64.6,24.6,43.3,5.2,2.5,78.9,22.3,NA,2.41,2.96,18.9,9,67,44597,89.6,30.4,34625,6,2,1,0.4,2,16.3,27.6,8.2,100024,41042,68546,8,4.6,14.1,4.1,8,0.4,74.5,89.5,85.3
453,13129,"Gordon County, Georgia",Gordon County, Georgia,33396,58336,80.9,3.7,38.8,5.7,1.4,76.6,15.4,25,2.77,3.27,11.2,10,72.6,43511,79.5,17.7,20841,12,0.9,0.8,0,3.9,12.9,14.7,12.5,84572,31642,61997,6.2,3.6,15.1,2.8,6.8,0.2,73.2,87.6,82
454,13131,"Grady County, Georgia",Grady County, Georgia,30668,26056,60.7,30.1,39.4,6.2,2.5,75.2,18.7,25.7,2.57,3.1,8.1,30.2,64.1,40945,80.4,15.3,10073,8.7,0.9,0,0,1.8,NA,NA,NA,72324,28055,54312,8.8,3.2,19.2,1.8,6.4,1.5,64.2,83.6,83.1
455,13133,"Greene County, Georgia",Greene County, Georgia,35592,19586,60,30.7,52.3,4,2.6,82.3,30.4,28,2.48,3.02,7.5,14.7,79.1,48971,90.2,36.4,7846,3.5,1.9,0.8,0.3,0.3,NA,NA,NA,138416,56767,84530,8.5,5.9,15.4,5.6,10.5,0.8,77.1,86.1,84.7
456,13135,"Gwinnett County, Georgia",Gwinnett County, Georgia,40432,966972,36.1,28.4,35.9,6.2,0.8,73.6,10.9,32.8,2.98,3.48,20.1,1.6,66.7,49530,87.9,38.7,322852,19.3,7,9,3.7,9.5,10.5,14,9.1,110170,37588,84823,5.3,3.9,15.4,7.6,9.8,2.5,88.1,95.2,93.2
457,13137,"Habersham County, Georgia",Habersham County, Georgia,31117,46948,79.3,3.4,39.6,5.7,2.2,78.1,19,NA,2.78,3.35,8.4,20,74.7,39825,82.3,24.2,16048,9.6,1.2,1.8,0.3,2.1,13.6,16.1,11.6,84261,30661,65622,6.8,2.1,14,6.4,8,0.1,73.1,86,87.8
458,13139,"Hall County, Georgia",Hall County, Georgia,36885,208395,67.4,6.8,38.2,6.1,1.6,75.8,16,NA,2.89,3.37,14.8,7.9,68.9,44984,81.3,26.7,71263,20.7,2,1.8,0.4,4.9,12.7,20.2,8.8,104904,37271,77430,6.2,3.7,16.7,7.9,10.6,1.3,80.2,92,93.1
459,13141,"Hancock County, Georgia",Hancock County, Georgia,20458,8630,26.4,71.4,47.3,1.9,4.6,84.9,24.6,NA,2.48,3.17,6.2,42.6,77.5,33654,73.9,8.4,2852,0,0.5,0,0,0,NA,NA,NA,56721,19305,33182,5.8,6.7,8,0,0,0,53,69.9,59.5
460,13143,"Haralson County, Georgia",Haralson County, Georgia,34918,30720,90.6,4.7,38.8,6.1,1.2,76.2,15.8,NA,2.65,3.2,8.3,14.4,71.1,46161,84.6,17.4,11510,1.9,1.2,0.1,0,0,NA,NA,NA,86278,32715,65016,7.3,4.5,12,0.1,2.9,1,66.9,89.1,83.9
461,13145,"Harris County, Georgia",Harris County, Georgia,41873,35509,76.3,15.8,43.3,4.9,1.4,78.5,18.8,NA,2.77,3.18,2.6,5.9,88.3,57640,92.9,34.7,12637,2.9,1.7,0.7,0.1,0.2,NA,NA,NA,115910,42883,89184,12.6,5.9,7,1.1,1.7,1,79.9,93.1,86.5
462,13147,"Hart County, Georgia",Hart County, Georgia,32145,26484,74.9,17.2,44.7,5,1.3,79.4,22.5,NA,2.44,3.01,5.6,24.4,75.1,39275,85,18.1,10543,3.7,0.6,1.2,0,1.7,NA,NA,NA,76891,31280,57241,8.3,4,13.3,11.4,12.1,0.8,66.2,87.6,84.4
463,13149,"Heard County, Georgia",Heard County, Georgia,29255,11616,85.1,7.9,41.2,5.2,1.3,76.7,17.4,NA,2.65,3.19,7,29.5,72,42477,85.9,11.4,4342,1,1.6,1,1.9,0,NA,NA,NA,84725,32800,62907,11.6,5.2,14.5,5.3,9.1,0.1,59.1,81.8,74.4
464,13151,"Henry County, Georgia",Henry County, Georgia,41243,245417,36.7,50.8,37,5.7,1.3,74.8,12.2,NA,2.89,3.42,12.9,2.9,72.5,50721,92.4,28,84498,5.9,3.3,2.2,1.5,1.6,9.4,14.3,7.8,100936,36051,81612,9.8,5.2,9.2,5.7,5.8,0.8,87.1,93.9,92.4
465,13153,"Houston County, Georgia",Houston County, Georgia,42267,166902,55,31.6,36.2,6.3,1.1,74.4,13.4,NA,2.66,3.18,16,6.5,67.1,49879,93.2,32.3,62158,4.4,1.3,2.2,0.3,1.2,10.1,12.7,8.9,95174,36079,80743,16,4.5,10.8,3.4,7,0.3,81.4,91.8,91.9
466,13155,"Irwin County, Georgia",Irwin County, Georgia,32974,9385,68,25.3,40.4,4.9,1.7,77.5,17.4,26,2.45,2.96,4.3,24.9,71.2,36225,83.6,16.6,3725,4,0.6,0.5,0,0,NA,NA,NA,65968,27128,53915,5.5,3.5,21.4,0,17,0,70.3,85.2,78.5
467,13157,"Jackson County, Georgia",Jackson County, Georgia,38111,80640,79.8,7.7,38.1,6.2,1.2,74.7,14.5,NA,2.96,3.32,5.4,11.7,79.8,48369,87.6,27.3,26976,8.8,2.7,1.6,0.2,1.2,8.3,8.1,9.7,103982,35704,85012,6.7,3.1,11.9,6.7,7.6,0.2,82.2,91.3,91.5
468,13159,"Jasper County, Georgia",Jasper County, Georgia,32266,15345,74.8,17.1,43.1,4.9,1.4,76.6,17.5,NA,2.62,3.05,2.6,17.7,84.2,44839,89,19.9,5812,3.9,0.3,0.3,0,0.6,NA,NA,NA,84289,31661,59574,5.7,6.7,11.2,4,3.8,0,70,85.2,80.1
469,13161,"Jeff Davis County, Georgia",Jeff Davis County, Georgia,26505,14838,70.6,13.9,40.5,6,1.8,73.8,15.6,NA,2.74,3.5,7.2,35.4,68.4,41412,78,11.5,5368,11,0.2,1,0,2,NA,NA,NA,60733,23844,40879,8,4.6,21.8,2.2,11.4,0,58.6,87,75.2
470,13163,"Jefferson County, Georgia",Jefferson County, Georgia,27266,15468,43.1,52.3,40.7,5.7,2.4,77.3,18.6,NA,2.56,3.09,7.4,29.7,67.9,34172,81.4,11.2,5838,4.7,0.9,0.4,0,1,NA,NA,NA,64222,25591,46561,7.4,5.4,17.5,4.2,8.9,0.1,56.6,86.1,79.3
471,13165,"Jenkins County, Georgia",Jenkins County, Georgia,22294,8674,57.4,38,42.3,2.9,2.1,81.4,20.8,NA,2.5,3.15,5.1,31.8,87.4,28532,81.1,7.8,3067,1.5,0,0.1,0,0,NA,NA,NA,56984,21473,36906,6.1,5.7,17,0,7.6,0,63,80.3,71
472,13167,"Johnson County, Georgia",Johnson County, Georgia,27051,9192,62.4,33.4,44.1,5.1,2.7,82,20,28.4,2.39,3.07,6.2,34.1,75.2,38363,75.3,9.1,3235,0.2,0.3,0,0,0,NA,NA,NA,65552,24652,54183,6.6,7.2,11.4,8.7,6,0.7,54.6,79.5,80.3
473,13169,"Jones County, Georgia",Jones County, Georgia,36488,28526,70.7,25.1,41.4,5.3,1.7,77.2,18.1,NA,2.62,3.18,2.8,22.6,85.4,45442,91.7,18.4,10771,2.7,0.6,0.8,0,0.2,NA,NA,NA,88177,33522,68259,8.5,3.6,7.8,0,1,0,74.8,87.9,87.9
474,13171,"Lamar County, Georgia",Lamar County, Georgia,35143,19098,66.5,28.5,38.7,5.5,1.1,78.4,17,NA,2.57,3.22,9.6,14,76.2,50692,89.7,19.5,7000,0.1,2.7,0,0,0,NA,NA,NA,87323,33389,68457,8.2,3.8,10.2,0.3,5.3,0.6,73.6,87.9,83.8
475,13173,"Lanier County, Georgia",Lanier County, Georgia,28131,10094,66.6,24.5,36.7,6.3,1.8,77.2,14.5,23.9,2.83,3.26,2.6,29.5,71.8,36902,89.5,19.1,3442,3.9,1,2.4,0,0.9,NA,NA,NA,67210,25150,44361,12.7,1.6,15.5,4.4,5.4,1.8,72.8,90,86.2
476,13175,"Laurens County, Georgia",Laurens County, Georgia,27757,49619,57.1,37.5,39.9,6.2,2.3,75.1,18.1,NA,2.69,3.31,12.2,23.6,65.3,39828,86.1,17.8,18133,2.2,0.9,0.4,0,0.4,22.4,30.8,18.6,76337,29642,49705,7.2,4.4,12.9,4.2,5.9,1.8,63.9,78.5,82.1
477,13177,"Lee County, Georgia",Lee County, Georgia,42392,33337,68.1,23.4,37.2,6,1.3,74.1,13.7,23.2,2.7,3.06,12.8,6.1,73.5,55928,91.6,33.5,11960,2.5,2.6,1.6,0,0,NA,NA,NA,102982,37641,88024,9.1,3.5,8.3,3.2,4.8,0.7,83.1,91.8,89.5
478,13179,"Liberty County, Georgia",Liberty County, Georgia,35084,66826,39.7,42.9,28.7,9.6,0.8,72.3,9.8,23.8,2.75,3.39,22.8,14.5,49.9,41159,92,19.9,23406,8.6,4.8,2.7,0.8,2,14.5,19.4,16,73038,27648,59013,19.7,7.9,10.6,6,6,0.2,78.5,92.2,93.1
479,13181,"Lincoln County, Georgia",Lincoln County, Georgia,27876,7773,68.6,27.3,48.3,4,2.6,81,25.2,NA,2.59,3.01,3.8,28,79.1,38142,86.9,16.1,2976,1.1,0.9,0,0,0,NA,NA,NA,72199,28988,50688,7.8,4.3,12.9,5.1,2.8,4.1,61.1,72.2,61.2
480,13183,"Long County, Georgia",Long County, Georgia,36010,17512,55.7,26,33.6,7.3,0.7,72.3,9.2,NA,2.96,3.3,6.7,31,63.3,37120,85.8,12.8,5836,10.8,2.3,1,0,3.3,NA,NA,NA,74088,26766,64747,16.5,5.4,10.4,2.2,4.3,0.5,76.4,91.5,89.8
481,13185,"Lowndes County, Georgia",Lowndes County, Georgia,32118,119055,52.7,37.1,31.3,6.7,1.3,75.4,13,NA,2.55,3.22,20.9,7.6,56.1,43307,89.8,27.1,44928,5.3,2.1,1.5,0.3,1.1,20.3,27.2,12.6,75646,29757,55887,9.2,5.5,14.9,3.6,7.6,0.1,72.2,90.8,81.2
482,13187,"Lumpkin County, Georgia",Lumpkin County, Georgia,30304,33931,90.6,1.8,36.9,4.7,1.4,82.9,18.2,28.2,2.75,3.2,6.1,16.9,78.4,42273,89.1,31.5,11374,6.9,1.7,1,0.5,1.2,NA,NA,NA,101512,36037,72388,6.7,5.7,12.4,9.7,8.3,0,79.6,84.8,90.8
483,13189,"McDuffie County, Georgia",McDuffie County, Georgia,29784,21687,55,41.1,39.1,5.4,2.1,75,18.5,NA,2.58,3.12,9.5,28.1,65.2,38285,85.6,17.8,8298,2.4,0.7,0,0,0,NA,NA,NA,70384,28071,54058,8.1,4.1,11.2,4.2,4.8,0.2,66.5,83.7,75
484,13191,"McIntosh County, Georgia",McIntosh County, Georgia,24852,11187,63.3,29.8,52.1,2.7,2.4,84.8,29.3,NA,2.33,2.81,4.5,36.1,80.2,34574,81.6,18.6,4784,0.9,1.3,0.3,0.2,0,NA,NA,NA,67198,29599,50348,8.1,1.6,11.5,2.5,6.9,0.2,70.5,85.7,82.9
485,13193,"Macon County, Georgia",Macon County, Georgia,21891,11953,33.5,59.1,39.9,5.1,1.8,81.2,18.3,24.3,2.5,3.46,7.9,28.4,61.1,33001,76.2,11,3970,3.2,2.3,0.6,0,1.5,NA,NA,NA,72277,26030,37177,5.4,7.9,23.2,13.4,16.9,1.1,56.1,80.8,72.4
486,13195,"Madison County, Georgia",Madison County, Georgia,32149,30914,79.4,9.2,39.8,6.3,1.8,76.6,18.1,NA,2.81,3.28,3.2,29.3,75.6,42098,81.9,20.2,10895,4.2,0.5,1.2,0,1.8,NA,NA,NA,75794,28436,58784,5.6,3.9,16.8,5.2,10.7,1.3,75.3,86.1,87
487,13197,"Marion County, Georgia",Marion County, Georgia,31831,7474,59.1,28.8,43.9,4.7,1.5,79.7,21.3,NA,2.5,2.88,8.3,36.9,77.1,40704,76.2,13.6,2950,5.7,0.2,0.7,0.2,0.8,NA,NA,NA,65397,27096,50484,10.2,3.7,17.6,1.4,2.4,0,60.8,77.1,71.8
488,13199,"Meriwether County, Georgia",Meriwether County, Georgia,28627,20757,57.7,38.2,43.6,5.5,2.2,78.4,20.9,NA,2.51,3.05,6.6,21.9,70.5,39573,82.2,13,8170,1.1,0.2,0.2,0,0.1,NA,NA,NA,68412,27400,56458,7.2,6.3,14.2,10.2,11.1,0.1,64.1,80.9,80.8
489,13201,"Miller County, Georgia",Miller County, Georgia,29967,5873,65.6,27.3,42.8,5.6,4.1,77.1,21.8,NA,2.3,2.85,4.7,21.4,68.2,46581,83.6,21.9,2482,1.9,1.2,1,0.7,1,NA,NA,NA,74105,32027,58407,5.4,5.7,15.2,6.5,4.5,0,53.2,72.2,63.5
490,13205,"Mitchell County, Georgia",Mitchell County, Georgia,30025,21441,47.2,46,39.9,5.7,1.4,77.1,18.1,NA,2.47,3.15,18,19.1,65.4,39034,84.5,12.9,7995,3.5,1.2,0,0.2,0.6,NA,NA,NA,64690,25820,51908,8.8,6.9,18.4,7.7,7.6,0,58,84.3,77.7
491,13207,"Monroe County, Georgia",Monroe County, Georgia,37349,28919,73.4,21.6,42.5,4.9,1.2,79,18.8,NA,2.66,3.21,4.4,17.1,83,48002,90.8,28.7,10423,3.2,0.4,0.2,0.2,0,NA,NA,NA,117125,43106,82863,6.8,4.4,10.5,10.3,6.1,0.7,79,88.7,88
492,13209,"Montgomery County, Georgia",Montgomery County, Georgia,26872,8675,67.6,23,38.2,5.3,1.6,79.5,17.4,26.7,2.59,3.18,5.5,38.8,76,42725,85.3,20.2,3021,5.9,0.6,0.1,0,2.3,NA,NA,NA,76175,27633,51188,5.6,3.6,14.5,6.7,9.9,0,63,84.8,80.6
493,13211,"Morgan County, Georgia",Morgan County, Georgia,37340,20614,73.4,21.7,42.3,5.3,2.4,77.6,20.3,27,2.62,3.03,8.8,12.5,74.8,50610,91.3,30.1,7793,2.9,1,0.9,0.2,0.4,NA,NA,NA,105629,40661,85692,5.9,3.1,9.1,1.8,6.2,0.3,74.4,90,86.2
494,13213,"Murray County, Georgia",Murray County, Georgia,32964,40282,87.3,0.6,39.3,5.9,1.1,76.1,14.9,NA,2.62,3,5.7,28.6,73.3,45328,78.7,13.7,15258,10.3,0.4,0.2,0.2,1.4,NA,NA,NA,82563,30205,67880,5,4.9,13.6,5.4,5.7,0.8,69.4,85.6,84.4
495,13215,"Muscogee County, Georgia",Muscogee County, Georgia,33187,204383,39.3,46.7,35.1,6.9,1.8,75,14.4,NA,2.46,3.2,28.8,1.1,50.2,42096,89,29.7,80600,6.1,2,1.8,0.5,1.1,18.8,25.7,17.1,80102,32811,56622,14.3,5.9,11.3,4.6,4.2,0.8,73.6,89.1,87.4
496,13217,"Newton County, Georgia",Newton County, Georgia,35092,115530,42,47.4,36.4,6.1,1.1,74.4,13.3,NA,2.82,3.25,7.3,3.6,73.9,43003,89.5,23.6,40531,5.2,1.1,1.1,0.8,0.9,12.3,16.3,8.5,88991,31537,73732,8.6,6.2,12.2,9.9,8.6,0.4,84.3,92.6,93.7
497,13219,"Oconee County, Georgia",Oconee County, Georgia,48580,42788,83.7,3.3,40.7,4.8,1.6,73.8,16.1,25.3,2.89,3.19,4.4,3.8,81.6,63483,96.2,54.9,14721,4.7,2.3,4.1,0.3,1,NA,NA,NA,161413,55741,115925,6.5,2.7,6.3,1.6,4,0,89.3,94.8,94.7
498,13221,"Oglethorpe County, Georgia",Oglethorpe County, Georgia,33554,15221,75.2,15.9,42.6,4.8,1.7,78.4,19,32.9,2.88,3.52,4.1,21.6,81.5,44215,87.6,24.5,5242,4,0.9,0.2,0,1.2,NA,NA,NA,84257,32062,69784,8.8,2.9,12.1,1.1,5.5,0.9,69.8,78.9,79
499,13223,"Paulding County, Georgia",Paulding County, Georgia,43295,174292,66.1,22,36.7,6.2,0.8,74.3,11.4,NA,2.96,3.32,4.9,3.4,80.3,54358,91.4,27.4,58608,6.9,2.6,1.4,1.7,0.8,6.1,6.9,7.6,107510,36776,94557,8.5,4.3,10.3,5.2,5.7,1.6,87.6,94.1,94.9
500,13225,"Peach County, Georgia",Peach County, Georgia,31464,28269,46.8,43.3,37.8,5.7,2.3,78.7,16.4,NA,2.6,3.19,14.9,11,70.5,43701,87.7,24.3,10284,6,0.5,0.6,1.1,1.6,NA,NA,NA,89113,33624,68365,11.6,4.7,11.2,1.2,5.1,0,74.3,88.7,84.6
501,13227,"Pickens County, Georgia",Pickens County, Georgia,36228,34197,93.1,0.5,46.1,5,1.3,81,22.4,31.4,2.59,3,7.8,13.5,77.9,47777,89.9,24.9,13054,2.5,0.7,0.7,0,0.4,NA,NA,NA,94217,38359,75293,8,3.7,12.4,3.4,3.8,0,78.3,91.3,91.7
502,13229,"Pierce County, Georgia",Pierce County, Georgia,32279,19996,84.7,9.8,40.3,5.5,1.5,75.3,17,NA,2.64,3.18,4.6,27.5,78.1,43404,86.7,18.3,7496,1.4,0.4,0,0,0.1,NA,NA,NA,78059,29266,56691,7.8,3.8,14.6,1.7,3.4,0,60.9,91.6,79.7
503,13231,"Pike County, Georgia",Pike County, Georgia,40931,19540,87.7,8.5,39.9,5.5,1.9,76.5,16,NA,2.96,3.43,4.9,7,84.8,56742,90,21.4,6505,2.4,0.8,0.2,0,0,NA,NA,NA,102353,36105,84184,9.3,4.4,14.4,4.3,8.9,0.9,77.7,88.5,81.4
504,13233,"Polk County, Georgia",Polk County, Georgia,31658,43365,75.5,11.9,38.5,6.5,1.3,74.6,15.5,29.5,2.76,3.28,11.5,10.5,64.5,39938,82.1,14.5,15588,9.9,1.4,0.2,0.1,2.2,19.4,29.1,11.2,74563,27807,55308,5.3,5.6,14,9.2,8.3,0.8,68.5,86.9,85.1
505,13235,"Pulaski County, Georgia",Pulaski County, Georgia,25254,9893,58,33.2,43.7,5.3,2.1,81.7,23.2,NA,2.62,3.34,14.2,20.5,67.6,33878,80.1,12,3284,5.5,0.4,1.6,0,1.6,NA,NA,NA,65781,24849,47688,9.4,4.3,10.4,0,5.2,0,62.4,85,67.7
506,13237,"Putnam County, Georgia",Putnam County, Georgia,34883,22524,66.8,25.6,47.4,4.6,1.1,80.4,24.5,NA,2.2,2.74,6.6,31.3,82.5,47479,87.9,28.3,10134,5.4,1.1,0.3,0.2,0.8,NA,NA,NA,96575,42671,64163,9.2,4.3,11.7,0.8,6.9,1.2,79.2,84.6,85.2
507,13239,"Quitman County, Georgia",Quitman County, Georgia,21210,2092,48.4,49.9,59.4,1.3,1.6,90.3,33.4,NA,2.24,3.12,0,40.3,78.7,28300,82.2,9,935,0.6,0.4,0,0,0.6,NA,NA,NA,53721,24325,36838,17,33.8,21,0,6.4,0,40.2,61.4,63.4
508,13241,"Rabun County, Georgia",Rabun County, Georgia,32173,17107,88.5,0.9,49.9,4.3,3,83.7,28.5,NA,2.36,2.81,6.4,12.8,77.4,39312,90.1,29.9,7113,5.2,3.5,0.1,0.1,0.8,NA,NA,NA,89324,38315,61466,8.4,1.5,13.6,2.4,6.9,0.7,77.5,87.2,88.9
509,13243,"Randolph County, Georgia",Randolph County, Georgia,22648,6270,27.4,67.7,37.6,9.6,1.1,73.3,21,NA,2.29,3.13,34.6,12.1,49.5,26734,83.4,15,2644,0,0.2,0.3,0,0,NA,NA,NA,43795,21280,25425,4.4,10.9,7.7,0,2.2,0.8,50.5,83.3,81.1
510,13245,"Richmond County, Georgia",Richmond County, Georgia,30147,206040,33.4,56.1,35,6.5,1.5,77,14.9,NA,2.62,3.43,25.3,6.3,51.4,37480,87.8,24.1,75023,4.8,2.3,1.9,0.8,1.1,21.1,33.1,13.2,73646,30209,53197,11.5,8,11.6,4,4.9,0.4,71.2,88.6,85.8
511,13247,"Rockdale County, Georgia",Rockdale County, Georgia,37359,94293,28.3,57.7,39.2,5.5,1.6,76.1,15.4,NA,2.75,3.35,16.2,4.8,65.8,46372,90,29.1,33959,7.5,2.3,1.5,1.1,2.8,10.7,14.9,7.9,93791,34548,72349,8.8,5.3,14.1,7,9.4,0.4,82.9,92.2,91.1
512,13249,"Schley County, Georgia",Schley County, Georgia,30325,4539,78.3,17.2,41.6,4.3,1.4,76.1,15.5,NA,2.79,3.39,5.9,35.4,79.2,41581,84.8,19,1627,2.9,0,0,0,0,NA,NA,NA,79111,30176,59647,7.5,3.9,9.9,0,3.7,0,67.7,82.8,80.3
513,13251,"Screven County, Georgia",Screven County, Georgia,27544,14057,56,39.6,42.7,5.7,2.1,79.1,20.2,NA,2.88,3.56,5,29.8,71.4,34112,84.6,14.7,4763,1.6,1.1,0,0.1,0.4,NA,NA,NA,74726,29121,53017,8.6,4.7,11.5,0,1.1,0.3,66.5,82.8,81.6
514,13253,"Seminole County, Georgia",Seminole County, Georgia,28109,9117,63.1,33.5,45.7,4.8,1.6,80,24.9,25,2.45,2.94,5.4,24.9,74.5,37299,89.3,15.8,3672,1.1,0.4,0.4,0,0.6,NA,NA,NA,69449,29184,49559,6.1,4.9,16.7,4.4,8.7,0,55.3,74.3,65
515,13255,"Spalding County, Georgia",Spalding County, Georgia,32382,68215,56.9,35.4,39.2,6.3,1.7,76.6,18.8,28,2.53,3.14,15,5.6,63.7,39195,85.4,17.9,26535,4.3,0.9,1,0,1.7,18.7,31.1,12,93487,36803,60217,8.6,5.2,13.3,6.6,8.1,0.1,70.2,87,85.1
516,13257,"Stephens County, Georgia",Stephens County, Georgia,27149,26842,81.3,10.6,41.2,6.3,2.1,77.9,20.5,25.1,2.53,3.05,11.9,18.1,72.1,36229,83.8,14.9,10276,2.2,2.3,0.1,0,0.6,NA,NA,NA,68056,27521,52264,8.7,5.5,13.5,2.4,4,0,69.1,85.6,81.6
517,13259,"Stewart County, Georgia",Stewart County, Georgia,24073,4978,27.4,60.5,36.7,1.5,2.8,88.1,15.8,NA,2.09,2.57,10.7,33.5,58.4,28125,72.9,12.3,1756,1.5,4.2,0,0,0,NA,NA,NA,52615,21024,35000,8.5,3.1,18,0,0.7,0,50.7,76.3,66.6
518,13261,"Sumter County, Georgia",Sumter County, Georgia,26555,29174,41.4,49.8,37,5.9,1.8,77.5,17.3,21,2.52,3.33,22.6,13.3,55,37802,84.3,21.3,10848,4.5,0.7,1,0.6,0.9,22.7,32.4,15.1,61974,24439,41877,5.7,4.9,13.3,5.6,8.8,0.7,59.9,84.6,84.8
